2751,丑,命犯天囚决配，徒流出外州。
2752,丑,早失双亲根抵孤，生涯又薄少良图。
2753,丑,四方之利，白手兴家。
2754,丑,科甲及第。,(31)
2755,丑,皓月十分圆，光明千里遍山川。
2756,丑,已知其足，自然无欲。,(35 36)
2757,丑,秋水照龙门，春风吹桃李。
2758,丑,木火之年俱生子，无奈金水尽克去。
2759,丑,此刻注定有贵子，土木之年得功名。
2760,丑,东风拂寒来，其年事多端。,(33 34)
2761,丑,春酒已熟，无日不足。,(19)
2762,丑,常怀共忧虑，日后享安舒。,(67 68)
2763,丑,中奎辕上碧琉璃，万里光明路不迷。,(59 60)
2764,丑,此刻注定贵妇人，土木之年夫大发。
2765,丑,淡云色青青，春梦正悠悠。,(15 16)
2766,丑,夕阳西下，牧人忘牛。,(55)
2767,丑,豕惊蹈，灾晦相侵。
2768,丑,年来颇相得，日里耕夜织。,(49 50)
2769,丑,祸福无常，内外交错。
2770,丑,声唧唧，妇叹于室。
2771,丑,东君犬吠，吃着一惊。,(90)
2772,丑,破却家财出外州，贵人相助不须忧。
2773,丑,人事问兴，然乐意浓。,(59 60)
2774,丑,披襟凉亭上，渐渐爽气来。,(22)
2775,丑,命薄红颜一树花，春风已抱曲琵琶。
2776,丑,运至时行，家道渐兴。,(39 40)
2777,丑,兔狡脱间，雉取罹罗。
2778,丑,夫别阳间去，干愁泪两行。,(35)
2779,丑,经营早晚苦劳心，脱却劳心幸有成。
2780,丑,马蹄逐尘，驰驱千里。,(39 40)
2781,丑,细雨霏霏，前途泥滑。,(55)
2782,丑,五子土六子水。
2783,丑,从容乐意，自适余年。,(82)
2784,丑,此年事不宁，灾晦又相侵。,(69)
2785,丑,同舟共乐，前有风波。,(41)
2786,丑,律法精明人品异，案头文卷逐条彰。
2787,丑,过了崎岖路，尽是舟渡行。,(25 26)
2788,丑,科甲及第。,(54)
2789,丑,屠行并非美业，放下屠刀成佛。
2790,丑,得失无关，安然进步。,(65 66)
2791,丑,中年得子莫嫌迟，惟喜迟儿庆有余。,(50)
2792,丑,劳心又劳力，挑担未有人。,(55 56)
2793,丑,乱落桃花舞风时，春来去少三五枝。,(35 36)
2794,丑,数有四子，三子送老。
2795,丑,时授府左，堂郎官列。
2796,丑,桃李带雪满园开，红红白白报春来。,(23 24)
2797,丑,乔木来仪，文明之象。,(53 54)
2798,丑,扬子江头一小舟，轻风相送顺流行。,(21)
2799,丑,春色十分浓，水流花落鸟威风。,(14)
2800,丑,前去有风波，行人仔细过。,(48)
2801,丑,安闲岁月，无事不悦。,(50)
2802,丑,风吹禅灯，半明半暗。,(46)
2803,丑,庭前草色，红绿交加。,(45)
2804,丑,如醉初醒，人事开展。,(17 18)
2805,丑,秋风萧然，满地黄花。
2806,丑,日照楼台，浮云渐开。,(51)
2807,丑,辛苦拮据，白手成家。
2808,丑,灵符相照，绵绵浮灾意外来。,(52)
2809,丑,赏花有年，风吹孝服三年忧。,(58)
2810,丑,事业不专，进三退四。,(17 18)
2811,丑,房孝之年。,(61)
2812,丑,梦之未醒，或颠或倒。,(27 28)
2813,丑,大数已停，好花开尽。,(70)
2814,丑,妻命火年生方合。
2815,丑,朱衣点头马，所威北山。,(57)
2816,丑,优之复喜，先难后易。,(31)
2817,丑,晓望山前霁色开，俄然风起雨又来。,(55 56)
2818,丑,前后拥护，履之不意。,(83 84)
2819,丑,焚香晨诵法，点烛夜谈经。
2820,丑,德惠流芳，兰蕙生香。,(69 70)
2821,丑,雪摊兰关，独疑不前。
2822,丑,非僧非道，优游逸民。
2823,丑,夫妻应偕老，琴瑟得和鸣。
2824,丑,人事今朝得畅怀，春风丽日好花开。,(53 54)
2825,丑,云收雨散，可问行藏。,(25 26)
2826,丑,走到半途路若迷，其中一着点先机。,(23 24)
2827,丑,名登黄甲。,(40)
2828,丑,空中伏火烟，笼中紫燕飞。,(25)
2829,丑,无意多运穷，人做小勾连。,(32)
2830,丑,花落又花开，春风次第来。,(39 40)
2831,丑,其年不利，官事勾连。,(51)
2832,丑,山川火发，殃及千人。,(30)
2833,丑,徒弟十人，送老五人。
2834,丑,谋事方齐，春风又送子规啼。,(31 32)
2835,丑,晦气及人，减却精神。,(45 46)
2836,丑,交错声笛，梅花开落。,(59)
2837,丑,到此数难留，整顿别离愁。,(50)
2838,丑,兄弟五人，数当尽贵。
2839,丑,流年驳杂事，纷纷紫竹敲。,(53 54)
2840,丑,谋事未通行，船遇打头风。,(35 36)
2841,丑,有食有余，乐于晚年。,(71 72)
2842,丑,春光虽好，风雨堪悲。,(19 20)
2843,丑,山头饥虎蹲，行人须仔细。,(63 64)
2844,丑,双亲俱有寿，母先赴瑶池。
2845,丑,身在公门寻活计，运来自有贵人扶。
2846,丑,晦气相侵，狂风骤雨。,(12 13)
2847,丑,声名显宇宙，皇都得意回。,(25)
2848,丑,进退咸无位，不如守其中。,(19 20)
2849,丑,兰膏已尽，一室昏暗。,(18)
2850,丑,初任主事之职。
2851,丑,五行最有刑，出胎便丧母。
2852,丑,开门似水，信哉磨磷。,(45 46)
2853,丑,外错不知，忧之如何。,(27 28)
2854,丑,否之既进，忧之复来。,(42)
2855,丑,风外康节，祯祥之福。,(49 50)
2856,丑,可得伶之子。
2857,丑,兄弟十人，数有三贵。
2858,丑,生涯不若破家业，破耗一似绵张风。
2859,丑,洛阳为报十分春，杨柳依依绿荫。,(19 20)
2860,丑,虎怒成风，山木皆惊。,(63 64)
2861,丑,罗列高堂，汪然渺茫。
2862,丑,湘江烟火尧波涛，二雁高飞任去来。
2863,丑,童运未坚，早入黄泉。,(43)
2864,丑,行事无阻，行舟顺风。,(33)
2865,丑,生计已尽，梦入华胥。,(38)
2866,丑,知已将来不用求，龙泉磨利射斗牛。,(42)
2867,丑,一胎生三子，世上罕有事。
2868,丑,科甲及第。,(33)
2869,丑,恶曜攻身，须防危险。,(71)
2870,丑,生涯寂寞，凄凉无诊。,(25 26)
2871,丑,有日似刀锋，原来性不凶。
2872,丑,相见有悲啼，一夜凄凉泪别情。,(58)
2873,丑,画虎于墙，有惊无灾。,(51)
2874,丑,六阴极处水凝冰，造物分明未有形。,(12)
2875,丑,事事多語，静听自得宜。,(49 50)
2876,丑,一杯春酒一杯水，坚守为高事可宜。,(49)
2877,丑,为着别故人，空作有年计。,(75)
2878,丑,兄弟十人，数有三贵。
2879,丑,居上克昨，为下克忠。,(42)
2880,丑,十年以前事纷纷，此后图谋事遂心。,(57 58)
2881,丑,镜中之花，遇而不遇。,(21)
2882,丑,春水鱼儿游，一跃而变化。,(29)
2883,丑,谋事费工夫，反覆几蹉跎。,(21)
2884,丑,一天星斗甚光明，十里长亭一夜行。,(24)
2885,丑,有心领青，已知一生届。
2886,丑,招得金水土之子，方合此刻。
2887,丑,出转回溪便连当，夹岸绿杨更已新。,(43 44)
2888,丑,美运辐，财帛相臻。,(55 56)
2889,丑,所为皆合，谋事有益。,(65)
2890,丑,今朝来喜太平年，解放眉头开笑颜。,(55 56)
2891,丑,围炉烘火，暖气薰人。,(25)
2892,丑,一步崎岖，高低不平。,(53 54)
2893,丑,画饼充饥，谋悉成虚。
2894,丑,霜霜霏罪，长途泥滑。,(25 26)
2895,丑,德裕经邦，才优济世。,(41 42)
2896,丑,昏迷朦胧，未分东西。,(27 28)
2897,丑,春夏秋冬，寒暖相迁事不同。,(13 14)
2898,丑,遍舟一叶渡，东南风正狂。,(27 28)
2899,丑,风雨霏霏，长途崎岖。,(65 66)
2900,丑,浮云飞去，依旧晴明。
2901,丑,科甲及第。
2902,丑,流年凶星，灾晦相侵。,(41 42)
2903,丑,土年母终。
2904,丑,喜之未已，忧之又随。,(90)
2905,丑,冷落离披，雨中桃李。,(39 40)
2906,丑,炉烟消尽化成灰，一缕云生化气回。,(26)
2907,丑,璞出于石，无人识别。
2908,丑,谋事难成，徒劳心力。,(27 28)
2909,丑,进士及第。,(35)
2910,丑,祖业不靠，白手成家。,(25 26)
2911,丑,妻生一子，亲生二子。
2912,丑,通霄风雨，十分春色便珊珊。,(41 42)
2913,丑,习业儒读萧何略，身在公门乐意多。
2914,丑,太岁相冲，纵喜也凶。,(25 26)
2915,丑,有征无战，光王之师。,(39 40)
2916,丑,前去路迢迢，何须问变化。,(49 50)
2917,丑,事业问萧曹，功名亦可得。,(53 54)
2918,丑,乡科及第。
2919,丑,却空篱落，探春回还。,(5)
2920,丑,利不可求，动而见忧。,(25 26)
2921,丑,妻命属猪，中途而去。
2922,丑,名登黄甲。,(34)
2923,丑,青青草色，又得一番风雨滋。,(31 32)
2924,丑,黄昏不辨，幸逢朗照。,(25 26)
2925,丑,兄弟八人，数有一贵。
2926,丑,多少未了事，件件挂心怀。,(49 50)
2927,丑,马在山南，人在山北。,(53 54)
2928,丑,束装西归，鸿唱送离歌。,(77)
2929,丑,耿耿不寐，搔首谁语。,(27 28)
2930,丑,马头羊尾，跋涉多风雨。,(51 52)
2931,丑,千里寄书来，疑吉又疑凶。,(43 44)
2932,丑,塞外风物滥关情。
2933,丑,蛇绕虹腾民，仰中天法曜。,(57 58)
2934,丑,改换门间事更新，锦衣玉食福仍臻。
2935,丑,腰横金作带，符剑玉为邻。,(57 58)
2936,丑,阳数满难回，定作黄泉客。,(77)
2937,丑,炎热已蒸人，爽气已侄秋信至。,(57 58)
2938,丑,优情种种人无殊，获屈蛇蝎志未舒。,(39 40)
2939,丑,授九童之造命，统百万之雄兵。
2940,丑,蜃吻虽黄，破处重重讼。,(29)
2941,丑,大车无辙，小车无轨。,(59 60)
2942,丑,破财耗散，事多变迁。,(49 50)
2943,丑,洞房之喜，定在此年。,(15 16)
2944,丑,小人相欺，夫端降害。,(29 30)
2945,丑,黄淡饭可疗饥，竹茅舍乐有余。,(39 40)
2946,丑,明月见星，说法谈经。,(25 26)
2947,丑,苦雨入凄风，令人不堪闻。,(91)
2948,丑,秋寒苦旱，然下雨足精神。,(23)
2949,丑,红妆冷落，秋草焦枯。,(53 54)
2950,丑,数有六子，四子送老。
2951,丑,财帛丰盈，一世我忧。
2952,丑,双飞紫燕两分飞，夫君不幸命先归。,(56)
2953,丑,喜气宠袭，终难一遇。,(28)
2954,丑,新竹破苍苔，成竿指日来。,(25 26)
2955,丑,皓月正当空，清光自不同。,(44)
2956,丑,孝服三年，于此不免。,(57)
2957,丑,此刻孔门人，金年当入泮。
2958,丑,富贵两全，人间之福。,(67 68)
2959,丑,复任知县。
2960,丑,病符照命，灾意外来。,(55 56)
2961,丑,母终于金年方合。
2962,丑,事业不专，半进半退。,(15 16)
2963,丑,天高地迥，不可叹穷愁。,(45 46)
2964,丑,夕阳初下，数已尽矣。,(77)
2965,丑,钱财陡发，驷马驰来。,(31)
2966,丑,当有三母之称。
2967,丑,瑞气融融，门庭喜庆。,(29 30)
2968,丑,药飞片片，寒冬趣煎。,(45 46)
2969,丑,一江春水送行舟，万里云山极目游。,(43 44)
2970,丑,孝服相侵，流年肖咎。,(44)
2971,丑,六亲少靠，骨肉寡缘。
2972,丑,父母生来，独自一个。
2973,丑,心之忧寂，最难度日。,(45 46)
2974,丑,富裕且康，惟田惟桑。,(55 56)
2975,丑,花蕊初红，暴风疾雨。,(15 16)
2976,丑,连遭时不利，欲进不能行。,(23 24)
2977,丑,精修玄妙法，子里仰纯阳。
2978,丑,生辰八字造化，五行生克卜荣枯。
2979,丑,优闲岁月，斯为多福。,(43 44)
2980,丑,晓烟迷杨柳，长堤远溟蒙。,(33 34)
2981,丑,前途应有渔郎渡，不必停去问津。,(17)
2982,丑,兴至三杯酒，闲时一局棋。,(55 56)
2983,丑,传得松筠，新逢桃节花。,(63 64)
2984,丑,雪与梅花并，又见一番香。,(41 42)
2985,丑,有针无线用，欲空无成衣。,(23 24)
2986,丑,升迁理刑郎，官列宿命宫。
2987,丑,朝功暮课，种得清净福。,(53 54)
2988,丑,园中花畔闻啼鸟，此时天命非久长。,(67 68)
2989,丑,著新结排，列大规模。,(51 52)
2990,丑,弃偏途而就正道，来日尽光明。
2991,丑,观颜察色分贫富，验气凝气神识英雄。
2992,丑,三星在户，喜事频来。,(30)
2993,丑,鼓舞之福，安然终朝。,(52)
2994,丑,欲成来生佛，早晚须诵经。
2995,丑,乐事从心，眉头喜生。,(44)
2996,丑,早涉风霜苦，运来发财自兴家。
2997,丑,大厦要扶持，还须得一本。,(29 30)
2998,丑,已得静中趣，安然与世殊。,(61 62)
2999,丑,为人素有刚柔性，处世机亲出从伦。
3000,丑,钗于奁内，玉在框中。
3001,寅,韶光明媚，瑞气融融。,(67 68)
3002,寅,行径盘恒，居止未利。,(21 22)
3003,寅,数有不幸，母死于非命。
3004,寅,子登科甲。,(35 36)
3005,寅,乍雨乍晴，春光不定。,(42 43)
3006,寅,官至史部，解级林下。
3007,寅,千仓万箱，当寿且康。,(61)
3008,寅,自立自持，鸿雁孤飞。
3009,寅,官至总督，仕高爵厚。
3010,寅,至此数完，何必复行。,(31)
3011,寅,许子不禅，劳而不功。,(23 24)
3012,寅,不求人自足，图个清闲福。,(66)
3013,寅,一字切记：日五住不得。
3014,寅,力能拮据成家业，中运平平老景隆。
3015,寅,父命木年生方合。
3016,寅,谈笑之言凑机会，一路升平得意回。,(41 42)
3017,寅,顺受其正，厥德日新。,(55 56)
3018,寅,老年康健，福禄荣高。,(71 72)
3019,寅,兄弟五人，数有二贵。
3020,寅,满目照光观不尽，一旦无常作故人。,(39)
3021,寅,鹊巢鸠占，愁绪无边。
3022,寅,千里经商抵海涛，命逢驿马数中该。
3023,寅,太岁到鼠年，天下太平安。
3024,寅,前妻生二子，后妻生三儿。
3025,寅,正欲挥戈向日，俄而天阙坠其星。,(54)
3026,寅,得意时东下齐城。,(72)
3027,寅,杨花飞絮来，丧服数中该。,(13.14)
3028,寅,叹明月举案，齐眉知何时。
3029,寅,家无不足，虫鼠耗之。,(57 58)
3030,寅,平安为福，不实生危。,(27 28)
3031,寅,只可守株等兔，不可缘木求鱼。,(44)
3032,寅,抛别妻儿万古愁，青山绿水空悠悠。,(40)
3033,寅,祖阴隆厚，化险为夷。,(23)
3034,寅,子占科名。,(83 84)
3035,寅,兄弟四人，乐奏几般音。
3036,寅,剑遇张华贵，马逢伯乐高。,(43 44)
3037,寅,正驾高帆游大海，忽然一阵打头风。,(39 40)
3038,寅,白虎入牛年，速解免困顿。
3039,寅,一湾流水，源源不绝。,(23 23)
3040,寅,母命木年生方合此刻。
3041,寅,五母鸡二母猪，享田园之乐。,(57 58)
3042,寅,水尽山穷处，万事总成空。,(43)
3043,寅,佩玉幸遇良工讷，免令终岁隐于山。,(27 28)
3044,寅,春色侵人，吉利可恁。,(30)
3045,寅,富贵从此到，福禄自天来。,(43 44)
3046,寅,兄弟六人，数有二贵。
3047,寅,有灾复有灾，厄畔有忧来。,(49 50)
3048,寅,白虎在寅年，祈福免灾厄。
3049,寅,日月得悠悠，寻常不用求。,(69 70)
3050,寅,一枕黄梁万事空。
3051,寅,水尽山空命不坚，渺渺茫茫别春天。,(42)
3052,寅,赖有祖父栽培，根基永固。
3053,寅,风景独好，已近黄昏。
3054,寅,孔子遭於匡，因貌似阳虎。,(46)
3055,寅,廉颇未老，威镇三关。
3056,寅,难进易退，退步为高。,(19 20)
3057,寅,披息浪平，行舟得利。,(33 34)
3058,寅,太岁犯兔年，解送免灾厄。
3059,寅,天上玉书召，地下失英雄。,(69)
3060,寅,背水一战，夷从险生。
3061,寅,寿穷数尽不堪悲。,(43)
3062,寅,惟德动天，利贞吉亨。,(55)
3063,寅,子当入泮。,(33)
3064,寅,积有钱财，发家致富。
3065,寅,春风吹柳絮，新绿映人怀。,(18)
3066,寅,生子之年。,(61)
3067,寅,草木得红，根叶滋培。,(33 34)
3068,寅,太岁犯龙年，预解免灾缠。
3069,寅,平地起风波，人在浮沉里。,(57 58)
3070,寅,知进知退，可保忧虞。,(27 28)
3071,寅,鸦鸣鹊噪，吉凶相伴。,(35 36)
3072,寅,雪点红炉，祸患潜消迎百福。,(60)
3073,寅,牧牛南亩，山下祸起。,(41)
3074,寅,官至尚书，荣归华堂。
3075,寅,姐妹四人，婚姻奇配。
3076,寅,获芦佛子江能渡，莲华佩人海可航。,(39 40)
3077,寅,虎帐之尊，惟威惟赫。
3078,寅,母日云亡，孝为相当。,(24)
3079,寅,太岁犯蛇年，急解免灾缠。
3080,寅,左右逢酒，随心所欲。
3081,寅,子占科名。,(57 58)
3082,寅,太岁犯马年，宜避凶灾。
3083,寅,父母双荣荫庇长，子孙犹得食天仓。
3084,寅,坦道扬鞭驰骏马，负好掉杆驾高帆。,(43 44)
3085,寅,兄弟六人，数有二贵。
3086,寅,凶多吉少，流年不利。,(55 56)
3087,寅,佩玉不相识，淘沙始见金。,(35 36)
3088,寅,求谋事不成，身闲心不闲。,(21 22)
3089,寅,脱却尘埃，悠然物外永无回。,(61 62)
3090,寅,门庭喜气，金玉辉煌。,(57 58)
3091,寅,人事逢佳景，肠断去年春。,(75 76)
3092,寅,美羡添丁高，原来一场虚。
3093,寅,行乐度流年，百事从容福自然。,(70)
3094,寅,兄弟二人，数有二贵。
3095,寅,夫妻同庚，先天定数。
3096,寅,山中卜签占周易，悔吝灵困是亢龙。,(23 24)
3097,寅,子占科名。,(81)
3098,寅,自成自立自撑持，骨肉亲门事事虚。
3099,寅,太岁犯羊年，祈保得安然。
3100,寅,且喜从容事事长，一歌一曲乐无疆。,(15 16)
3101,寅,兄弟二人，数有一贵。
3102,寅,至哉坤元，万物资生。,(53 54)
3103,寅,杨柳迷离，所为欠顺。,(33)
3104,寅,喜气如春，财源似水。
3105,寅,岁月云亡，无庭之训。,(28)
3106,寅,白虎入猴年，宜解免灾缠。
3107,寅,科场得意，冲天大幸。,(18)
3108,寅,子登科选。,(41 42)
3109,寅,一树之凤，生财有路。
3110,寅,生决由来不聚财，农田乐事称人怀。
3111,寅,志气丈夫日，功名人尽知。
3112,寅,滕王阁上，说尽千古英雄。
3113,寅,一日晴明一日暗，明暗无定好忧心。,(43 44)
3114,寅,乡科题名。,(21)
3115,寅,穷达皆由命，文章果误人。,(57 58)
3116,寅,月缺休将镜来补，花残莫把线来穿。,(41 42)
3117,寅,行大道，乐尧天。,(57 58)
3118,寅,太岁犯鸡年，宜预避灾缠。
3119,寅,三春风雨顺，春色上栏杆。
3120,寅,三春之晕，游子归梓。,(15 16)
3121,寅,暑气逼相侵，藤萝十亩不利口。,(41 42)
3122,寅,报田余二略，传家富六韬。,(53 54)
3123,寅,子占高魁。
3124,寅,好事催人至，求谋事不如。,(34)
3125,寅,父死于非命。,(28)
3126,寅,风卷浮云月又圆，圆圆复碎又相连。,(39 40)
3127,寅,得名于庙，得财于市。,(18)
3128,寅,云散月明，风静波至。,(45 46)
3129,寅,母日云亡，少义方训。,(48)
3130,寅,水满春塘，鱼游踊跃。,(32)
3131,寅,太岁犯犬年，祈福免灾缠。
3132,寅,科名应有份，春元指掌中。
3133,寅,子占高科。,(51 52)
3134,寅,虽是桑榆景暮，还留一脉春光。,(21)
3135,寅,独木桥心休跨马，千层浪里莫行舟。,(39 40)
3136,寅,大道之途，天下为公。,(41 42)
3137,寅,木雕老虎当门立，虽不伤人却有惊。,(57 58)
3138,寅,子占高魁。,(49 50)
3139,寅,前妻生三子，后妻生两儿。,(57 58)
3140,寅,子登科第。
3141,寅,喜气隆隆，福寿自臻。,(13:14)
3142,寅,佳人咏关雎，内外多麟趾。
3143,寅,守气不如守志好，无奈心急马行迟。,(47 48)
3144,寅,眉头开展，喜气祥光。,(49 50)
3145,寅,前妻生二子，后妻生儿。
3146,寅,月明千里好，浪静片帆轻。,(35 36)
3147,寅,堤边杨柳依依绿，惟有年华色更新。
3148,寅,皓皓光明月，朗朗吉星临。,(41 42)
3149,寅,知君妻子早，生才发达迟。
3150,寅,运至南方，功名成就。
3151,寅,太岁犯猪年，祈保得安然。
3152,寅,一周克母，劳弗可报。
3153,寅,有子庆贵，贵者非次。
3154,寅,当依巩期，不负窗前之苦。,(67 68)
3155,寅,时来得遇荆山玉，主人作美珍。,(35 36)
3156,寅,灌足沧浪，洗尽尘埃。
3157,寅,近贵不如近市好，求名莫似求财高。
3158,寅,土木之年父先去方合。
3159,寅,花发园中万树红。,(85 86)
3160,寅,赛马陷泥沙，步步回头看。
3161,寅,数有七子，五子送老。
3162,寅,泮水生香。,(17 18)
3163,寅,此夜色满，碧洗尘埃。,(64)
3164,寅,名登金榜，少年发达。,(17)
3165,寅,一字切记日屠，交不得。,(86)
3166,寅,兄弟十人有五贵。
3167,寅,际遇有乖远，日月有盈亏。,(39 40)
3168,寅,子占科名。,(55 56)
3169,寅,祥光得照，正畅所怀。,(56)
3170,寅,推车上道，举步盘桓。
3171,寅,徒劳田上苦，仓库未能盈。,(60)
3172,寅,妻生三子，妾生二儿。
3173,寅,得过且过，莫急其功。,(31)
3174,寅,财帛喜称心，流年皆顺利。,(27 28)
3175,寅,溪水向东流，涌涌未肯收。,(61)
3176,寅,兄弟三人，终断离群。
3177,寅,子登科甲。,(45 46)
3178,寅,欢笑且相亲，堂中物色新。,(71)
3179,寅,马骋其，腾跨万里。,(21 22)
3180,寅,久雨淋漓，交争有是非。,(21 22)
3181,寅,鹊叫鸦鸣，吉凶不一。,(63 64)
3182,寅,妻生二子，妾亦如之。
3183,寅,离乡背井，随风近俗。
3184,寅,风雪扬花卷作球，丧门相照服来忧。,(37 38)
3185,寅,佳气融融入画堂，相照相庆富无疆。,(61 62)
3186,寅,荷花出水，亭亭玉立。,(27 28)
3187,寅,眼见功成事事宜，春风无限乐怡怡。,(45 46)
3188,寅,童年三四岁，皎皎碧玉枝。,(34)
3189,寅,行至顺境，保事可为。,(61 62)
3190,寅,万水千山，长途行难。
3191,寅,青云扶足上，丹桂得意报。,(24)
3192,寅,日月斗蚀，宇宙晦色。,(21)
3193,寅,当依贡期。,(69)
3194,寅,前途可趋，宛转山曲。,(41)
3195,寅,芍叶雕栏喜静风，幽香无限锦从中。,(59 60)
3196,寅,子占高魁。,(63 64)
3197,寅,美运未来，反似颠倒。,(25 26)
3198,寅,头长连胎必要虚，四旬之外子入数。
3199,寅,悬空待月，仿佛清芬。,(51 52)
3200,寅,年不与旧岁不同，人物熙熙乐意浓。,(82)
3201,寅,检点上林花正发，千红万紫实堪夸。,(41)
3202,寅,壮志凌云汉，隆恩拜紫薇。,(59. 60)
3203,寅,欲访武陵人，渔郎好问津。,(60)
3204,寅,瑞气隆隆，快活之象。,(43 44)
3205,寅,理恨新愁，在眉头。,(20)
3206,寅,严穴之下，指顾艰难。,(51 52)
3207,寅,一轮新皎月，巧被黑云遮。,(27 28)
3208,寅,十分春色遍长安，阡陌行人着路看。,(33 34)
3209,寅,乡科题名。
3210,寅,福禄日更新，相逢大吉人。,(51 52)
3211,寅,一子生年属木方合此刻。
3212,寅,此卦值重阳，三朝七日命不长。
3213,寅,鲲鹏插翅，扶摇直上。,(30)
3214,寅,无事开心，万物悠悠。,(17 18)
3215,寅,当依贡期。,(71 72)
3216,寅,愁容顿释，笑容开颜。,(33 34)
3217,寅,光天化日，可以安舒。,(88)
3218,寅,兄弟八人，数有二贵。
3219,寅,时贫时贵皆由运，不是心肠输事人。
3220,寅,四野晴光，太阳长明。,(23)
3221,寅,一就功成，拱手安居。,(55 56)
3222,寅,日上中天，江山有象。,(45 46)
3223,寅,虽然不是门客，也是乡间一富翁。
3224,寅,云散雨收，日月光明。,(33 34)
3225,寅,命当过房育成人。
3226,寅,少年登科第，风云际会时。,(19)
3227,寅,挫折虽多，志不可屈。
3228,寅,困于丛林，居心不安。,(19 20)
3229,寅,高卧无忧，同时并进。,(21 22)
3230,寅,朝霞簇簇，景画堂明。,(64)
3231,寅,头长连胎终是空，三十五外子入数。
3232,寅,兄弟六人，同父不同母。
3233,寅,父先亡母后逝，易数先知。
3234,寅,祸患相攻，疾风暴雨少从容。,(19 20)
3235,寅,事事求谋蹭多，难成难就费吟哦。,(71.72)
3236,寅,苦尽甘来，从此大庆。,(45 46)
3237,寅,姐妹六人，各自分飞。
3238,寅,周虑回顾，克济其美。,(23)
3239,寅,一人得意，九族升天。
3240,寅,老年母服，也是前数。,(71)
3241,寅,姐妹四人，姻缘各配。
3242,寅,一生立业在行市，交易公平至近人。
3243,寅,兄弟四人，易数先详。
3244,寅,尚复忧疑事不通，前山已与后山同。,(43 44)
3245,寅,东风报好，生机已见。
3246,寅,兄弟四人，中断离群。
3247,寅,撑过小舟，忽遇风波。,(26)
3248,寅,日月将优游，寻常不用求。,(21)
3249,寅,南极吉星临，其年瑞气多。,(75 76)
3250,寅,但恐有哭耗，中堂泪几行。,(25 26)
3251,寅,姊妹六人，婚姻奇配。
3252,寅,官拜胪卿而致仕。
3253,寅,兄弟十人，数有九贵。
3254,寅,路当险处有仿徨。,(71)
3255,寅,饮醇餐精，安然之乐。,(86)
3256,寅,君国于民，皇道荡荡。,(49 50)
3257,寅,门庭吉庆，事业兴隆。,(25 26)
3258,寅,虎笑文声，许采芹香。
3259,寅,灾星在内未得安。
3260,寅,此刻生人，双亲犹在。
3261,寅,妻命属木。
3262,寅,当有二母之命。
3263,寅,当依贡期。,(73 74)
3264,寅,花期消息发，根道好晴明。,(35 36)
3265,寅,祸从天降，桃源避秦。
3266,寅,愁肠百结，何计方除。,(51 52)
3267,寅,钦命典试。,(67 68)
3268,寅,乡榜题名。,(21 22)
3269,寅,政简刑清，月照公庭。,(55 56)
3270,寅,喜气盈门，整顿笙歌。,(59 60)
3271,寅,母命属火。
3272,寅,事事各和谐可在，南楼赏玩好妆台。,(41 42)
3273,寅,二亲辞世是何时，他日母先父后期。
3274,寅,童年一二岁，葵花向阳开。,(2)
3275,寅,哀哀泣泣，刑伤之忧。,(25 26)
3276,寅,已带暗杀子，当死于非命。
3277,寅,今朝喜，相公到。
3278,寅,踊跃自如，事事可为。,(25 26)
3279,寅,十行九空，西行复东。,(27 28)
3280,寅,双亲归世是何日，注定父先母后归。
3281,寅,当依贡期。,(75 76)
3282,寅,耗神会破神，虚费不留人。,(29 30)
3283,寅,技艺不寻常，提携福白张。
3284,寅,吐秀丹桂，正放之时。,(15)
3285,寅,数有六子，四子送老。
3286,寅,公讼来勾连，不伤也破钱。,(37 38)
3287,寅,二子送老，俱是庶出。
3288,寅,屈贾于长沙，时之未遇耳。,(28)
3289,寅,满胸热血不平事，异日终须一笑颜。
3290,寅,兄弟三人，数中注定。
3291,寅,好事倍相从，财源到此通。,(37 38)
3292,寅,慎于财赋，束兵爱民。
3293,寅,凶神不攻，吉神相救。,(55 56)
3294,寅,兄弟五人，同父不同母。,(71 72)
3295,寅,云开山色丽，风静竹枝安。,(30)
3296,寅,隐居暗室，灾耗相亲有事非。,(27 28)
3297,寅,日月相照，光明四海。,(25 26)
3298,寅,根基敦厚，可以守成。
3299,寅,文场之内一声鸡，领得青换布衣。
3300,寅,创高厦置田庄，门庭光彩客观光。
3301,寅,前面有光明，移步转回头。,(29)
3302,寅,八九数已尽。,(72)
3303,寅,姊妹九人，婚姻奇配。
3304,寅,世事无关心意足，梦魂不拢兴偏长。,(23 24)
3305,寅,一湾流水，游鱼踊跃。,(17 18)
3306,寅,当依贡期。,(77 78)
3307,寅,数有八子，一子送老。
3308,寅,暗中摸索处，一路有光明。,(33 34)
3309,寅,求名不可求利遇。,(47 48)
3310,寅,姊妹七人，同父不同母。
3311,寅,种田无利，不如生意。,(41)
3312,寅,主家兴业，再整规模。,(53 54)
3313,寅,姊妹七人，姻缘奇配。
3314,寅,印绶逢财富，立嗣于伯父。
3315,寅,整顿愁怀病又攻，却向东风泪两行。,(19 20)
3316,寅,猴年得子。
3317,寅,猩猩度泥途，逢人便叫呼。,(64)
3318,寅,年来时不同，水流鸟呼风。,(72)
3319,寅,有福之妇，先夫先决。
3320,寅,曲道推车，难以驰驱。,(22)
